Time (Date hh:mm:ss.ms),L-Max dB -A,LEQ dB -A,L-Min dB -A,L-PeakdB -A
2025/03/30 4:34:00,34.323247,32.823247,32.223247,52.123247
2025/03/30 4:35:00,33.823247,33.323247,32.423247,46.823247
2025/03/30 4:36:00,34.423247,32.923247,32.423247,53.423247
2025/03/30 4:37:00,33.723247,33.223247,32.323247,47.223247
2025/03/30 4:38:00,34.423247,33.023247,32.423247,52.923247
2025/03/30 4:39:00,34.423247,33.023247,32.423247,53.023247
2025/03/30 4:40:00,34.023247,33.323247,32.523247,48.023247
2025/03/30 4:41:00,34.623247,33.023247,32.623247,52.923247
2025/03/30 4:42:00,34.123247,33.723247,32.923247,47.523247
2025/03/30 4:43:00,34.823247,33.223247,32.723247,52.823247
2025/03/30 4:44:00,34.623247,33.223247,32.723247,53.423247
2025/03/30 4:45:00,34.123247,33.623247,32.823247,47.223247
2025/03/30 4:46:00,34.223247,33.023247,32.723247,51.423247
2025/03/30 4:47:00,35.023247,33.523247,32.823247,52.723247
2025/03/30 4:48:00,34.723247,33.423247,32.923247,47.623247
2025/03/30 4:49:00,34.423247,33.323247,32.723247,52.223247
2025/03/30 4:50:00,33.823247,33.023247,32.523247,47.023247
2025/03/30 4:51:00,34.323247,33.223247,32.723247,51.023247
2025/03/30 4:52:00,34.823247,33.123247,32.523247,51.923247
2025/03/30 4:53:00,33.423247,32.723247,32.423247,46.323247
2025/03/30 4:54:00,34.123247,32.823247,32.323247,52.823247
2025/03/30 4:55:00,34.023247,32.823247,32.323247,53.523247
2025/03/30 4:56:00,34.023247,32.723247,32.123247,52.623247
2025/03/30 4:57:00,33.923247,32.723247,32.123247,51.923247
2025/03/30 4:58:00,33.523247,32.823247,32.223247,46.823247
2025/03/30 4:59:00,34.223247,32.623247,32.223247,52.723247
2025/03/30 5:00:00,37.723247,33.823247,32.623247,57.323247
2025/03/30 5:01:00,41.023247,40.123247,36.423247,63.323247
2025/03/30 5:02:00,40.723247,40.123247,39.523247,53.823247
2025/03/30 5:03:00,40.323247,39.823247,39.423247,53.523247
2025/03/30 5:04:00,40.323247,39.823247,39.423247,53.423247
2025/03/30 5:05:00,40.723247,39.923247,39.523247,54.223247
2025/03/30 5:06:00,40.323247,39.823247,39.323247,53.423247
2025/03/30 5:07:00,40.323247,39.823247,39.323247,53.623247
2025/03/30 5:08:00,40.223247,39.823247,39.323247,53.723247
2025/03/30 5:09:00,40.423247,39.923247,39.423247,54.523247
2025/03/30 5:10:00,43.823247,41.223247,39.523247,56.523247
2025/03/30 5:11:00,44.223247,43.823247,43.323247,57.923247
2025/03/30 5:12:00,44.323247,43.723247,43.323247,57.023247
2025/03/30 5:13:00,44.323247,43.823247,43.323247,59.123247
2025/03/30 5:14:00,44.323247,43.823247,43.323247,58.023247
2025/03/30 5:15:00,44.223247,43.823247,43.423247,57.623247
2025/03/30 5:16:00,44.223247,43.823247,43.323247,58.523247
2025/03/30 5:17:00,45.223247,43.823247,43.223247,66.123247
2025/03/30 5:18:00,49.123247,44.023247,43.423247,72.123247
2025/03/30 5:19:00,44.323247,43.723247,43.323247,59.023247
2025/03/30 5:20:00,44.323247,43.823247,43.423247,59.123247
2025/03/30 5:21:00,44.923247,43.923247,43.423247,62.523247
2025/03/30 5:22:00,44.423247,43.823247,43.323247,59.623247
2025/03/30 5:23:00,44.523247,43.823247,43.423247,59.423247
2025/03/30 5:24:00,44.223247,43.723247,43.223247,57.723247
2025/03/30 5:25:00,44.423247,43.823247,43.323247,59.023247
2025/03/30 5:26:00,44.323247,43.823247,43.123247,57.923247
2025/03/30 5:27:00,44.523247,43.823247,43.323247,58.423247
2025/03/30 5:28:00,46.823247,43.823247,43.223247,71.023247
2025/03/30 5:29:00,44.223247,43.723247,43.123247,57.823247
2025/03/30 5:30:00,44.023247,41.523247,39.023247,57.123247
2025/03/30 5:31:00,39.823247,39.023247,31.823247,53.023247
2025/03/30 5:32:00,32.523247,32.023247,31.523247,46.723247
2025/03/30 5:33:00,32.723247,32.023247,31.523247,46.023247
2025/03/30 5:34:00,33.423247,31.823247,31.123247,50.723247
2025/03/30 5:35:00,32.623247,31.923247,31.323247,46.523247
2025/03/30 5:36:00,32.923247,31.823247,31.123247,49.123247
2025/03/30 5:37:00,32.223247,31.523247,31.023247,45.823247
2025/03/30 5:38:00,32.423247,31.823247,30.923247,49.623247
2025/03/30 5:39:00,33.023247,31.523247,31.023247,50.923247
2025/03/30 5:40:00,32.423247,31.823247,31.023247,45.423247
2025/03/30 5:41:00,33.323247,31.823247,31.023247,51.223247
2025/03/30 5:42:00,32.623247,31.723247,30.923247,46.323247
2025/03/30 5:43:00,33.323247,31.723247,30.923247,51.623247
2025/03/30 5:44:00,33.023247,31.723247,31.023247,50.123247
2025/03/30 5:45:00,32.423247,31.723247,31.023247,45.923247
2025/03/30 5:46:00,33.623247,32.323247,31.923247,50.823247
2025/03/30 5:47:00,32.623247,32.323247,32.123247,46.123247
2025/03/30 5:48:00,33.823247,32.423247,32.223247,52.723247
2025/03/30 5:49:00,33.723247,32.523247,32.323247,51.523247
2025/03/30 5:50:00,33.123247,32.523247,32.323247,48.423247
2025/03/30 5:51:00,33.723247,32.623247,32.423247,52.223247
2025/03/30 5:52:00,33.523247,32.623247,32.223247,49.423247
2025/03/30 5:53:00,34.223247,32.723247,32.423247,51.423247
2025/03/30 5:54:00,34.123247,32.723247,32.423247,51.823247
2025/03/30 5:55:00,33.323247,32.623247,32.223247,49.323247
2025/03/30 5:56:00,33.723247,32.423247,32.123247,51.723247
2025/03/30 5:57:00,32.623247,32.323247,32.123247,46.023247
2025/03/30 5:58:00,34.023247,32.423247,32.123247,52.223247
2025/03/30 5:59:00,39.223247,35.623247,32.323247,54.223247
2025/03/30 6:00:00,40.823247,39.523247,38.923247,56.223247
2025/03/30 6:01:00,39.923247,39.323247,38.923247,52.823247
2025/03/30 6:02:00,39.623247,39.223247,38.723247,54.023247
2025/03/30 6:03:00,39.723247,39.223247,38.623247,55.023247
2025/03/30 6:04:00,39.923247,39.323247,38.823247,53.423247
2025/03/30 6:05:00,39.623247,39.123247,38.723247,52.623247
2025/03/30 6:06:00,39.823247,39.323247,38.723247,54.623247
2025/03/30 6:07:00,39.623247,39.223247,38.623247,52.823247
2025/03/30 6:08:00,39.723247,39.223247,38.623247,54.123247
2025/03/30 6:09:00,39.723247,39.223247,38.723247,54.023247
2025/03/30 6:10:00,39.823247,39.223247,38.723247,53.823247
2025/03/30 6:11:00,39.423247,33.223247,31.423247,51.623247
2025/03/30 6:12:00,33.823247,32.123247,31.423247,51.623247
2025/03/30 6:13:00,33.023247,31.823247,31.423247,46.123247
2025/03/30 6:14:00,34.023247,32.123247,31.423247,53.223247
2025/03/30 6:15:00,32.623247,32.123247,31.423247,46.423247
2025/03/30 6:16:00,34.223247,32.223247,31.523247,51.023247
2025/03/30 6:17:00,32.623247,32.123247,31.523247,46.023247
2025/03/30 6:18:00,34.123247,32.423247,32.123247,52.423247
2025/03/30 6:19:00,35.623247,32.223247,31.223247,52.423247
2025/03/30 6:20:00,58.123247,42.423247,31.223247,78.023247
2025/03/30 6:21:00,57.923247,42.223247,31.123247,73.523247
2025/03/30 6:22:00,35.223247,32.123247,30.923247,56.823247
2025/03/30 6:23:00,38.823247,32.323247,31.023247,61.123247
2025/03/30 6:24:00,40.323247,33.423247,31.123247,62.123247
2025/03/30 6:25:00,39.923247,33.123247,32.023247,62.123247
2025/03/30 6:26:00,34.023247,32.023247,31.023247,52.823247
2025/03/30 6:27:00,32.423247,31.823247,30.923247,45.923247
2025/03/30 6:28:00,35.823247,32.123247,31.023247,54.423247
2025/03/30 6:29:00,53.123247,39.423247,30.923247,74.923247
2025/03/30 6:30:00,49.223247,36.423247,32.023247,75.523247
2025/03/30 6:31:00,38.123247,32.723247,32.023247,59.123247
2025/03/30 6:32:00,33.723247,32.423247,32.023247,51.823247
2025/03/30 6:33:00,33.123247,32.423247,32.223247,47.523247
2025/03/30 6:34:00,34.023247,32.623247,32.323247,52.023247
2025/03/30 6:35:00,33.123247,32.623247,32.423247,47.323247
2025/03/30 6:36:00,34.323247,32.323247,31.423247,53.323247
2025/03/30 6:37:00,32.923247,32.623247,32.423247,46.623247
2025/03/30 6:38:00,34.423247,32.523247,32.123247,53.423247
2025/03/30 6:39:00,34.423247,32.423247,31.423247,51.923247
2025/03/30 6:40:00,33.923247,32.623247,31.623247,48.223247
2025/03/30 6:41:00,34.223247,32.323247,32.023247,54.323247
2025/03/30 6:42:00,32.623247,32.423247,32.223247,45.823247
2025/03/30 6:43:00,40.023247,38.723247,32.423247,53.223247
2025/03/30 6:44:00,40.023247,39.423247,39.023247,53.223247
2025/03/30 6:45:00,39.923247,39.423247,38.923247,53.223247
2025/03/30 6:46:00,40.023247,39.423247,38.923247,53.723247
2025/03/30 6:47:00,43.223247,39.923247,39.023247,58.123247
2025/03/30 6:48:00,45.023247,39.823247,39.023247,64.923247
2025/03/30 6:49:00,40.223247,39.423247,38.723247,53.623247
2025/03/30 6:50:00,39.923247,39.423247,38.823247,52.923247
2025/03/30 6:51:00,40.023247,39.323247,38.823247,53.523247
2025/03/30 6:52:00,40.123247,36.823247,32.023247,52.323247
2025/03/30 6:53:00,33.923247,31.923247,31.123247,48.723247
2025/03/30 6:54:00,34.923247,33.223247,32.123247,51.023247
2025/03/30 6:55:00,33.623247,32.223247,31.623247,47.723247
2025/03/30 6:56:00,34.223247,32.723247,31.623247,51.123247
2025/03/30 6:57:00,36.323247,32.423247,31.523247,56.623247
2025/03/30 6:58:00,35.723247,32.323247,31.423247,52.823247
2025/03/30 6:59:00,38.223247,32.623247,31.523247,57.223247
2025/03/30 7:00:00,37.823247,33.123247,31.423247,58.923247
2025/03/30 7:01:00,52.023247,37.823247,31.623247,72.923247
2025/03/30 7:02:00,36.123247,33.323247,32.523247,51.223247
2025/03/30 7:03:00,35.923247,33.223247,32.623247,52.223247
2025/03/30 7:04:00,34.723247,32.723247,32.323247,51.823247
2025/03/30 7:05:00,35.223247,32.623247,32.223247,52.223247
2025/03/30 7:06:00,35.023247,32.723247,32.123247,51.823247
2025/03/30 7:07:00,38.223247,33.023247,32.123247,56.923247
2025/03/30 7:08:00,43.123247,35.423247,32.023247,62.923247
2025/03/30 7:09:00,53.323247,44.623247,32.223247,73.123247
2025/03/30 7:10:00,53.823247,41.223247,32.123247,71.023247
2025/03/30 7:11:00,34.023247,32.523247,32.023247,50.623247
2025/03/30 7:12:00,54.423247,43.923247,32.023247,74.623247
2025/03/30 7:13:00,54.123247,45.023247,32.423247,74.823247
2025/03/30 7:14:00,54.223247,43.423247,33.023247,75.523247
2025/03/30 7:15:00,58.923247,47.923247,33.523247,81.223247
2025/03/30 7:16:00,63.123247,59.523247,34.023247,79.723247
2025/03/30 7:17:00,62.323247,52.723247,33.923247,77.223247
2025/03/30 7:18:00,61.623247,49.723247,38.723247,82.823247
2025/03/30 7:19:00,75.023247,59.023247,38.923247,95.723247
2025/03/30 7:20:00,53.623247,45.123247,38.923247,72.823247
2025/03/30 7:21:00,61.023247,47.023247,37.423247,82.923247
2025/03/30 7:22:00,59.923247,49.423247,34.423247,81.723247
2025/03/30 7:23:00,62.423247,53.723247,37.823247,84.223247
2025/03/30 7:24:00,55.623247,44.123247,34.223247,75.523247
2025/03/30 7:25:00,55.023247,43.423247,34.523247,74.223247
2025/03/30 7:26:00,54.823247,47.123247,35.023247,77.323247
2025/03/30 7:27:00,59.123247,48.123247,34.223247,79.123247
2025/03/30 7:28:00,66.023247,54.523247,34.323247,83.623247
2025/03/30 7:29:00,66.823247,51.123247,35.723247,90.723247
2025/03/30 7:30:00,66.523247,54.723247,36.023247,86.323247
2025/03/30 7:31:00,59.823247,47.823247,34.523247,79.523247
2025/03/30 7:32:00,55.123247,47.423247,36.823247,77.123247
2025/03/30 7:33:00,68.823247,53.423247,34.523247,88.723247
2025/03/30 7:34:00,65.623247,52.823247,35.723247,90.423247
2025/03/30 7:35:00,67.123247,51.723247,35.823247,92.923247
2025/03/30 7:36:00,59.223247,44.623247,34.723247,78.523247
2025/03/30 7:37:00,69.223247,56.223247,35.523247,91.323247
2025/03/30 7:38:00,62.323247,48.623247,34.423247,82.223247
2025/03/30 7:39:00,64.523247,52.423247,35.123247,84.123247
2025/03/30 7:40:00,71.623247,61.923247,46.323247,93.323247
2025/03/30 7:41:00,69.523247,59.223247,46.823247,90.323247
2025/03/30 7:42:00,69.723247,58.123247,48.223247,91.323247
2025/03/30 7:43:00,66.323247,57.523247,47.523247,87.323247
2025/03/30 7:44:00,67.523247,57.323247,48.823247,92.623247
2025/03/30 7:45:00,55.023247,50.523247,48.723247,77.323247
2025/03/30 7:46:00,55.823247,51.723247,50.723247,75.523247
2025/03/30 7:47:00,51.523247,51.023247,50.423247,63.123247
2025/03/30 7:48:00,51.223247,50.823247,50.323247,63.023247
2025/03/30 7:49:00,55.423247,50.823247,49.623247,74.623247
2025/03/30 7:50:00,70.023247,56.923247,49.423247,88.223247
2025/03/30 7:51:00,55.123247,51.023247,49.023247,75.323247
2025/03/30 7:52:00,54.423247,50.723247,49.723247,73.823247
2025/03/30 7:53:00,60.723247,52.323247,49.823247,80.823247
2025/03/30 7:54:00,60.623247,53.023247,50.923247,80.923247
2025/03/30 7:55:00,56.223247,52.723247,50.823247,74.423247
2025/03/30 7:56:00,65.323247,53.923247,51.123247,86.823247
2025/03/30 7:57:00,61.023247,53.023247,39.823247,83.323247
2025/03/30 7:58:00,58.723247,49.923247,38.223247,77.723247
2025/03/30 7:59:00,60.423247,49.523247,38.423247,81.423247
2025/03/30 8:00:00,60.923247,48.823247,38.023247,78.423247
2025/03/30 8:01:00,67.223247,51.023247,36.323247,90.623247
2025/03/30 8:02:00,56.423247,47.123247,37.223247,81.523247
2025/03/30 8:03:00,67.823247,54.323247,39.423247,87.523247
2025/03/30 8:04:00,66.923247,52.023247,36.923247,87.923247
2025/03/30 8:05:00,66.223247,55.523247,36.723247,85.723247
2025/03/30 8:06:00,48.423247,39.823247,35.123247,69.723247
2025/03/30 8:07:00,52.323247,40.423247,36.023247,74.123247
2025/03/30 8:08:00,65.523247,49.823247,35.023247,87.223247
2025/03/30 8:09:00,64.823247,51.923247,32.923247,86.723247
2025/03/30 8:10:00,59.523247,51.723247,33.923247,81.223247
2025/03/30 8:11:00,61.923247,49.623247,35.623247,83.023247
2025/03/30 8:12:00,64.923247,54.523247,35.523247,89.723247
2025/03/30 8:13:00,63.923247,53.623247,38.023247,86.023247
2025/03/30 8:14:00,61.323247,49.723247,34.423247,83.823247
2025/03/30 8:15:00,55.723247,39.223247,34.223247,71.123247
2025/03/30 8:16:00,57.623247,45.423247,34.223247,79.323247
2025/03/30 8:17:00,60.223247,50.723247,34.523247,85.223247
2025/03/30 8:18:00,61.823247,50.223247,36.523247,87.623247
2025/03/30 8:19:00,61.323247,49.723247,35.523247,83.923247
2025/03/30 8:20:00,65.223247,53.123247,34.923247,85.423247
2025/03/30 8:21:00,62.823247,51.323247,36.723247,83.323247
2025/03/30 8:22:00,60.323247,52.123247,37.723247,81.523247
2025/03/30 8:23:00,68.323247,56.423247,37.923247,89.823247
2025/03/30 8:24:00,58.523247,51.523247,38.123247,76.523247
2025/03/30 8:25:00,55.323247,47.823247,34.723247,72.423247
2025/03/30 8:26:00,44.123247,37.123247,34.123247,60.323247
2025/03/30 8:27:00,61.523247,45.323247,33.823247,84.223247
2025/03/30 8:28:00,67.623247,53.223247,34.523247,82.723247
2025/03/30 8:29:00,61.023247,49.123247,34.523247,83.423247
2025/03/30 8:30:00,59.923247,47.923247,35.423247,76.223247
2025/03/30 8:31:00,50.223247,41.823247,34.623247,70.023247
2025/03/30 8:32:00,64.823247,50.923247,36.123247,86.223247
2025/03/30 8:33:00,62.423247,52.023247,36.823247,79.723247
2025/03/30 8:34:00,52.323247,44.623247,36.023247,71.623247
2025/03/30 8:35:00,56.023247,46.023247,35.823247,75.723247
2025/03/30 8:36:00,59.423247,49.423247,35.123247,76.823247
2025/03/30 8:37:00,52.523247,43.723247,34.323247,70.223247
2025/03/30 8:38:00,39.223247,38.523247,37.723247,53.323247
2025/03/30 8:39:00,53.123247,42.123247,37.623247,71.223247
2025/03/30 8:40:00,75.923247,61.823247,35.423247,101.323247
2025/03/30 8:41:00,64.623247,50.123247,34.023247,86.123247
2025/03/30 8:42:00,59.923247,50.023247,36.023247,82.323247
2025/03/30 8:43:00,54.023247,45.423247,33.723247,72.823247
2025/03/30 8:44:00,68.123247,57.823247,34.023247,90.323247
2025/03/30 8:45:00,61.723247,52.823247,37.123247,82.023247
2025/03/30 8:46:00,59.223247,51.023247,38.923247,77.123247
2025/03/30 8:47:00,56.923247,45.723247,34.023247,71.423247
2025/03/30 8:48:00,45.623247,39.323247,33.823247,61.223247
2025/03/30 8:49:00,62.423247,51.323247,34.623247,77.923247
2025/03/30 8:50:00,54.523247,45.623247,35.023247,74.323247
2025/03/30 8:51:00,61.923247,52.223247,38.723247,79.223247
2025/03/30 8:52:00,65.223247,57.723247,43.523247,88.523247
2025/03/30 8:53:00,63.123247,55.923247,46.723247,79.023247
2025/03/30 8:54:00,72.223247,64.123247,51.623247,91.323247
2025/03/30 8:55:00,70.123247,63.623247,53.523247,85.823247
2025/03/30 8:56:00,79.923247,65.423247,50.023247,91.023247
2025/03/30 8:57:00,76.023247,64.223247,48.423247,95.123247
2025/03/30 8:58:00,72.723247,61.923247,37.923247,87.823247
2025/03/30 8:59:00,73.323247,62.723247,41.823247,88.323247
2025/03/30 9:00:00,64.323247,57.323247,47.823247,85.323247
2025/03/30 9:01:00,102.223247,91.523247,53.023247,119.423247
2025/03/30 9:02:00,80.523247,68.423247,43.023247,112.923247
